Name_ID ,Name_OfficialCombined,Name_Official,,Name_FirstName,Name_ForwardName,Name_DateExpression,Name_BirthDateFilter,Name_DeathDateFilter,Name_Type,Name_KressInstitutionType,Name_InstitutionStatus,Name_Location,Name_LocationFilter,Name_InstitutionWeb,Name_Nationality ,Name_NationalityFilter,Name_ULANID,Name_ULANURI,Name_VIAFID,Name_VIAFURI,Name_LCCNID,Name_LCCNURI,Name_WikipediaURL,Name_TMSID,Name_InternalNote,Name_RelatedObjectID,Name_RelatedAcquisitionID,Name_RelatedDocumentID,Name_RelatedObjectID (previous attribution),,,
NAM0070,"Baldovinetti, Alesso, c. 1425-1499","Baldovinetti, Alesso",Baldovinetti,Alesso,Alesso Baldovinetti,c. 1425-1499,1420,1499,Artist,,,,,,Florentine,Italian,500115745,http://vocab.getty.edu/page/ulan/500115745,96539735,http://viaf.org/viaf/96539735,,,https://en.wikipedia.org/wiki/Alesso_Baldovinetti,10561,,,,,,,,
NAM0071,"Balducci, Matteo, active 1509-1554","Balducci, Matteo",Balducci,Matteo,Matteo Balducci,active 1509-1554,1489,1564,Artist,,,,,,Umbrian-Sienese,Italian,500025309,http://vocab.getty.edu/page/ulan/500025309,95837654,http://viaf.org/viaf/95837654,,,https://en.wikipedia.org/wiki/Matteo_Balducci,12912,,,,,3355,,,
NAM0072,"Baldung Grien, Hans, 1484/1485-1545","Baldung Grien, Hans",Baldung Grien,Hans,Hans Baldung Grien,1484/1485-1545,1484,1545,Artist,,,,,,German,German,500024290,http://vocab.getty.edu/page/ulan/500024290,22150893,http://viaf.org/viaf/22150893,n50017621,http://id.loc.gov/authorities/names/n50017621,https://en.wikipedia.org/wiki/Hans_Baldung,323,,,,,,,,
NAM0073,"Ball, A. R.",,"Ball, A. R.",,,,,,Seller,,,"New York, New York",New York,,,,,,,,,,,36963,,,ACQ215,,,,,
NAM0074,"Banchi, Francesco d'Antonio, active 1393-1433","Banchi, Francesco d'Antonio",Banchi,Francesco d'Antonio,Francesco d'Antonio Banchi,active 1393-1433,1373,1443,Artist,,,,,,Florentine,Italian,500027560,http://vocab.getty.edu/page/ulan/500027560,65076440; 314811419,http://viaf.org/viaf/65076440; http://viaf.org/viaf/314811419,nb2013027055,http://id.loc.gov/authorities/names/nb2013027055,https://en.wikipedia.org/wiki/Francesco_d%27Antonio,12967,"alt: Banchi, di Bartolommeo; di Bartolomeo",,,,,,,
NAM0075,"Jacopo de' Barbari, c. 1460/1470-1516 or before",Jacopo de' Barbari,Barbari,Jacopo de',Jacopo de' Barbari,c. 1460/1470-1516 or before,1455,1516,Artist,,,,,,Venetian,Italian,500001733,http://vocab.getty.edu/page/ulan/500001733,95691049; 29800626,http://viaf.org/viaf/95691049; http://viaf.org/viaf/29800626,n87146260,http://id.loc.gov/authorities/names/n87146260,,2964,,,,,,,,
NAM0076,"Bardi, Donato de', active by 1426-died 1450/51","Bardi, Donato de'",Bardi,Donato de',Donato de' Bardi,active by 1426-died 1450/51,1400,1451,Artist,,,,,,Lombard,Italian,500005883,http://vocab.getty.edu/page/ulan/500005883,23234019,http://viaf.org/viaf/23234019,,,https://en.wikipedia.org/wiki/Donato_de%27_Bardi,,,,,,,,,
NAM0077,Galleria Corsi (Museo Bardini),,Galleria Corsi (Museo Bardini),,,,,,Seller,,,"Florence, Italy",Italy,,,,,,160154790,http://viaf.org/viaf/160154790,n88111832,http://id.loc.gov/authorities/names/n88111832,https://en.wikipedia.org/wiki/Palazzo_Mozzi,,,,ACQ321,,,,,
NAM0078,"Barna da Sienna, active c. 1330-1350",Barna da Sienna,Barna,da Siena,Barna da Siena,active c. 1330-1350,1310,1365,Artist,,,,,,Italian,Italian,500004337,http://vocab.getty.edu/page/ulan/500004337,25399844; 29448565,http://viaf.org/viaf/25399844; http://viaf.org/viaf/29448565,nr98029970,http://id.loc.gov/authorities/names/nr98029970,https://en.wikipedia.org/wiki/Barna_da_Siena,,alt: Barnaba da Siena,,,,3478,,,
NAM0079,"Barnaba da Modena, active 1361-1383",Barnaba da Modena,Barnaba da Modena,,Barnaba da Modena,active 1361-1383,1341,1393,Artist,,,,,,Italian,Italian,500025413,http://vocab.getty.edu/page/ulan/500025413,95838297,http://viaf.org/viaf/95838297,nr92008524,http://id.loc.gov/authorities/names/nr92008524,https://en.wikipedia.org/wiki/Barnaba_da_Modena,12951,,,,,,,,
NAM0080,"Barocci, Federico, probably 1535-1612","Barocci, Federico",Barocci,Federico,Federico Barocci,probably 1535-1612,1525,1612,Artist,,,,,,Italian,Italian,500115210,http://vocab.getty.edu/page/ulan/500115210,41865190,http://viaf.org/viaf/41865190,n50067722,http://id.loc.gov/authorities/names/n50067722,https://en.wikipedia.org/wiki/Federico_Barocci,413,,,,,,,,
NAM0081,"Baronzio, Giovanni, active c. 1320-1350","Baronzio, Giovanni",Baronzio,Giovanni,Giovanni Baronzio,active c. 1320-1350,1300,1360,Artist,,,,,,Italian,Italian,500006940,http://vocab.getty.edu/page/ulan/500006940,95723239,http://viaf.org/viaf/95723239,no2008076257,http://id.loc.gov/authorities/names/no2008076257,https://en.wikipedia.org/wiki/Giovanni_Baronzio,10790,,,,,2588;3395;3508,,,
NAM0082,"Bartolomeo di Giovanni, active 1475-c. 1500/1505",Bartolomeo di Giovanni,Bartolomeo di Giovanni,,Bartolomeo di Giovanni,active 1475-c. 1500/1505,1455,1515,Artist,,,,,,Florentine,Italian,500028670,http://vocab.getty.edu/page/ulan/500028670,95858685,http://viaf.org/viaf/95858685,no94037080,http://id.loc.gov/authorities/names/no94037080,https://en.wikipedia.org/wiki/Bartolomeo_di_Giovanni,12931,alt: Alunno di Domenico,,,,2983;2984;3609,,,
NAM0083,"Bartolomeo Veneto, active 1502-1531",Bartolomeo Veneto,Bartolomeo Veneto,,Bartolomeo Veneto,active 1502-1531,1482,1541,Artist,,,,,,Lombard-Venetian,Italian,500008467,http://vocab.getty.edu/page/ulan/500008467,95732757,http://viaf.org/viaf/95732757,nr98009531,http://id.loc.gov/authorities/names/nr98009531,https://en.wikipedia.org/wiki/Bartolomeo_Veneto,462,,,,,2519,,,
NAM0084,"Bartolommeo, Fra, 1472-1517","Bartolommeo, Fra",Bartolommeo,Fra,Fra Bartolommeo,1472-1517,1472,1517,Artist,,,,,,Florentine,Italian,500115575,http://vocab.getty.edu/page/ulan/500115575,89128949,http://viaf.org/viaf/89128949,n85042709,http://id.loc.gov/authorities/names/n85042709,https://en.wikipedia.org/wiki/Fra_Bartolomeo,2358,alt: Bartolommeo della Porta,,,,2608;2843,,,
NAM0085,"Basaiti, Marco, active 1496-1530","Basaiti, Marco",Basaiti,Marco,Marco Basaiti,active 1496-1530,1476,1540,Artist,,,,,,Venetian,Italian,500081478,http://vocab.getty.edu/page/ulan/500081478,311113581,http://viaf.org/viaf/311113581,,,https://en.wikipedia.org/wiki/Marco_Basaiti,510,,,,,,,,
NAM0086,"Bassano Family, active 16th-17th centuries",Bassano Family,Bassano Family,,Bassano Family,active 16th-17th centuries,1500,1699,Artist,,,,,,Italian,Italian,500051853,http://vocab.getty.edu/page/ulan/500051853,,,,,,,,,,,,,,
NAM0087,"Bassano, Francesco, II, 1549-1592","Bassano, Francesco, II",Bassano,"Francesco, II",Francesco Bassano II,1549-1592,1549,1592,Artist,,,,,,Italian,Italian,500003680,http://vocab.getty.edu/page/ulan/500003680,19950607,http://viaf.org/viaf/19950607,nr99035999,http://id.loc.gov/authorities/names/nr99035999,https://en.wikipedia.org/wiki/Francesco_Bassano_the_Younger,2979,,,,,,,,
NAM0088,"Bassano, Jacopo, c. 1510-1592","Bassano, Jacopo",Bassano,Jacopo,Jacopo Bassano,c. 1510-1592,1505,1592,Artist,,,,,,Venetian,Italian,500003126,http://vocab.getty.edu/page/ulan/500003126,121855143; 24792862,http://viaf.org/viaf/121855143; http://viaf.org/viaf/24792862,n85042732,http://id.loc.gov/authorities/names/n85042732,https://en.wikipedia.org/wiki/Jacopo_Bassano,559,alt: Jacapo da Ponte,,,,,,,
NAM0089,"Bassano, Leandro, 1557-1622","Bassano, Leandro",Bassano,Leandro,Leandro Bassano,1557-1622,1577,1622,Artist,,,,,,Italian,Italian,500015945,http://vocab.getty.edu/page/ulan/500015945,22414872,http://viaf.org/viaf/22414872,nr91029695,http://id.loc.gov/authorities/names/nr91029695,https://en.wikipedia.org/wiki/Leandro_Bassano,2980,,,,,,,,
NAM0090,"Bastiani, Lazzaro, born before 1430, died 1512","Bastiani, Lazzaro",Bastiani,Lazzaro,Lazzaro Bastiani,"born before 1430, died 1512",1425,1512,Artist,,,,,,Italian,Italian,500002908,http://vocab.getty.edu/page/ulan/500002908,315944566,http://viaf.org/viaf/315944566,nr91030131,http://id.loc.gov/authorities/names/nr91030131,https://en.wikipedia.org/wiki/Lazzaro_Bastiani,35744,,,,,,,,
NAM0092,"Batoni, Pompeo, 1708-1787","Batoni, Pompeo",Batoni,Pompeo,Pompeo Batoni,1708-1787,1708,1787,Artist,,,,,,Italian,Italian,500012720,http://vocab.getty.edu/page/ulan/500012720,88687254,http://viaf.org/viaf/88687254,n85013072,http://id.loc.gov/authorities/names/n85013072,https://en.wikipedia.org/wiki/Pompeo_Batoni,6816,,,,,,,,
NAM0093,"Battista d'Elia da Genova, active 1480",Battista d'Elia da Genova,Battista d'Elia da Genova,,Battista d'Elia da Genova,active 1480,1460,1490,Artist,,,,,,Genoese,Italian,,,,,,,,2016,,,,,,,,
NAM0094,"Baudouin, Pierre-Antoine, 1723-1769","Baudouin, Pierre-Antoine",Baudouin,Pierre-Antoine,Pierre-Antoine Baudouin,1723-1769,1723,1769,Artist,,,,,,French,French,500013222,http://vocab.getty.edu/page/ulan/500013222,5199867,http://viaf.org/viaf/5199867,nr95043355,http://id.loc.gov/authorities/names/nr95043355,https://en.wikipedia.org/wiki/Pierre-Antoine_Baudouin,2361,,,,,,,,
NAM0095,"Armstrong Browning Library and Museum, Baylor University, Waco, Texas","Armstrong Browning Library and Museum, Baylor University","Armstrong Browning Library and Museum, Baylor University",,,,,,Institution,Kress Study Collection,Current Owner,"Waco, Texas",Texas,https://www.baylor.edu/browninglibrary/index.php?id=943011,,,,,134208794,http://viaf.org/viaf/134208794,n50012463,http://id.loc.gov/authorities/names/n50012463,,37596,,,,,,,,
NAM0096,"Bazzani, Giuseppe, 1690-1769","Bazzani, Giuseppe",Bazzani,Giuseppe,Giuseppe Bazzani,1690-1769,1690,1769,Artist,,,,,,Mantuan,Italian,500031956,http://vocab.getty.edu/page/ulan/500031956,12577449,http://viaf.org/viaf/12577449,nr90007221,http://id.loc.gov/authorities/names/nr90007221,https://en.wikipedia.org/wiki/Giuseppe_Bazzani,12468,,,,,,,,
NAM0097,"Beccafumi, Domenico, 1486-1551","Beccafumi, Domenico",Beccafumi,Domenico,Domenico Beccafumi,1486-1551,1486,1551,Artist,,,,,,Sienese,Italian,500012009,http://vocab.getty.edu/page/ulan/500012009,10120260,http://viaf.org/viaf/10120260,nr90011126,http://id.loc.gov/authorities/names/nr90011126,https://en.wikipedia.org/wiki/Domenico_di_Pace_Beccafumi,800,,,,,294;3267;3268,,,
NAM0098,"Bedoli, Girolamo Mazzola, c. 1500-1569","Bedoli, Girolamo Mazzola",Bedoli,Girolamo Mazzola,Girolamo Mazzola Bedoli,c. 1500-1569,1500,1569,Artist,,,,,,Italian,Italian,500029049,http://vocab.getty.edu/page/ulan/500029049,95860983; 57425974,http://viaf.org/viaf/95860983; http://viaf.org/viaf/57425974,nr91028761,http://id.loc.gov/authorities/names/nr91028761,https://en.wikipedia.org/wiki/Girolamo_Mazzola_Bedoli,2654,alt: Gerolamo Bedoli-Mazzola,,,,,,,
NAM0099,"Beer, Jan de, c. 1475-before 1528","Beer, Jan de",Beer,Jan de,Jan de Beer,c. 1475-before 1528,1470,1528,Artist,,,,,,Flemish,Flemish,500124480,http://vocab.getty.edu/page/ulan/500124480,25698259,http://viaf.org/viaf/25698259,nr94004004‏,http://id.loc.gov/authorities/names/nr94004004‏,https://en.wikipedia.org/wiki/Jan_de_Beer_(painter),35743,,,,,,,,
NAM0100,"Beham, Barthel, 1502-1540","Beham, Barthel",Beham,Barthel,Barthel Beham,1502-1540,1502,1540,Artist,,,,,,German,German,500010818,http://vocab.getty.edu/page/ulan/500010818,59357156,http://viaf.org/viaf/59357156,nr91026284,http://id.loc.gov/authorities/names/nr91026284,https://en.wikipedia.org/wiki/Barthel_Beham,3487,,,,,,,,
NAM0101,"Bellano, Bartolomeo, 1437/1438-1496/1497","Bellano, Bartolomeo",Bellano,Bartolomeo,Bartolomeo Bellano,1437/1438-1496/1497,1437,1497,Artist,,,,,,Paduan,Italian,500027089,http://vocab.getty.edu/page/ulan/500027089,295549210,http://viaf.org/viaf/295549210,nr89004491,http://id.loc.gov/authorities/names/nr89004491,https://en.wikipedia.org/wiki/Bartolomeo_Bellano,2013,,,,,,,,
NAM0102,"Belle, Alexis-Simon, 1674-1734","Belle, Alexis-Simon",Belle,Alexis-Simon,Alexis-Simon Belle,1674-1734,1674,1734,Artist,,,,,,French,French,500025018,http://vocab.getty.edu/page/ulan/500025018,29802151,http://viaf.org/viaf/29802151,,,https://en.wikipedia.org/wiki/Alexis_Simon_Belle,5861,,,,,,,,
NAM0103,"G. Bellesi, Ltd.",,"G. Bellesi, Ltd.",,,,,,Seller,,,"London, England",England,,,,,,37153593736351600000,http://viaf.org/viaf/37153593736351600000,,,,9456,,,ACQ216;ACQ278,,,,,
NAM0104,"Belli, Valerio, 1468-1546","Belli, Valerio",Belli,Valerio,Valerio Belli,1468-1546,1468,1546,Artist,,,,,,Italian,Italian,500005431,http://vocab.getty.edu/page/ulan/500005431,95714010; 59973189,http://viaf.org/viaf/95714010; http://viaf.org/viaf/59973189,nr2001007442,http://id.loc.gov/authorities/names/nr2001007442,https://en.wikipedia.org/wiki/Valerio_Belli,2019,,,,,,,,
NAM0105,[Bellini],,[Bellini],,,,,,Seller,,,"Florence, Italy",Italy,,,,,,,,,,,,,,ACQ323;ACQ324,,,,,
NAM0106,"Bellini, Gentile, c. 1429/1430-1507","Bellini, Gentile",Bellini,Gentile,Gentile Bellini,c. 1429/1430-1507,1424,1507,Artist,,,,,,Venetian,Italian,500026083,http://vocab.getty.edu/page/ulan/500026083,12275353,http://viaf.org/viaf/12275353,n86007313,http://id.loc.gov/authorities/names/n86007313,https://en.wikipedia.org/wiki/Gentile_Bellini,2020,,,,,3260,,,
NAM0107,"Bellini, Giovanni, c. 1430/1435-1516","Bellini, Giovanni",Bellini,Giovanni,Giovanni Bellini,c. 1430/1435-1516,1425,1516,Artist,,,,,,Venetian,Italian,500019244,http://vocab.getty.edu/page/ulan/500019244,100161245,http://viaf.org/viaf/100161245,n50007140,http://id.loc.gov/authorities/names/n50007140,https://en.wikipedia.org/wiki/Giovanni_Bellini,936,,,,,1689;3453;3587,,,
NAM0108,"Bellini, Jacopo, c. 1390/1400-1470/1471","Bellini, Jacopo",Bellini,Jacopo,Jacopo Bellini,c. 1390/1400-1470/1471,1385,1471,Artist,,,,,,Venetian,Italian,500115627,http://vocab.getty.edu/page/ulan/500115627,96539166; 54420149,http://viaf.org/viaf/96539166; http://viaf.org/viaf/54420149,n84038157,http://id.loc.gov/authorities/names/n84038157,https://en.wikipedia.org/wiki/Jacopo_Bellini,5504,,,,,2782,,,
NAM0109,"Bellis, Antonio de, 1616-c. 1657/1658","Bellis, Antonio de",Bellis,Antonio de,Antonio de Bellis,1616-c. 1657/1658,1616,1656,Artist,,,,,,Italian,Italian,500002229,http://vocab.getty.edu/page/ulan/500002229,95694160,http://viaf.org/viaf/95694160,,,https://en.wikipedia.org/wiki/Antonio_de_Bellis,37041,,,,,,,,
NAM0110,"Bellotto, Bernardo, 1722-1780","Bellotto, Bernardo",Bellotto,Bernardo,Bernardo Bellotto,1722-1780,1722,1780,Artist,,,,,,Venetian,Italian,500028876,http://vocab.getty.edu/page/ulan/500028876,61096,http://viaf.org/viaf/61096,n80045168,http://id.loc.gov/authorities/names/n80045168,https://en.wikipedia.org/wiki/Bernardo_Bellotto,939,,,,,,,,
NAM0111,"Benaglio, Francesco, c. 1432-1492","Benaglio, Francesco",Benaglio,Francesco,Francesco Benaglio,c. 1432-1492,1427,1492,Artist,,,,,,Veronese,Italian,500009494,http://vocab.getty.edu/page/ulan/500009494,294351887,http://viaf.org/viaf/294351887,,,https://en.wikipedia.org/wiki/Francesco_Benaglio,942,,,,,,,,
NAM0112,"Benedetto da Maiano, 1442-1497",Benedetto da Maiano,Benedetto da Maiano,,Benedetto da Maiano,1442-1497,1442,1497,Artist,,,,,,Florentine,Italian,500006675,http://vocab.getty.edu/page/ulan/500006675,79111184,http://viaf.org/viaf/79111184,nr89004596,http://id.loc.gov/authorities/names/nr89004596,https://en.wikipedia.org/wiki/Benedetto_da_Maiano,2021,,,,,2250,,,
NAM0114,[Bennucci],,[Bennucci],,,,,,Seller,,,"Florence, Italy",Italy,,,,,,,,,,,,,,ACQ325,,,,,
NAM0115,"Benvenuto di Giovanni, 1436-before 1517",Benvenuto di Giovanni,Benvenuto di Giovanni,,Benvenuto di Giovanni,1436-before 1517,1436,1517,Artist,,,,,,Sienese,Italian,500031885,http://vocab.getty.edu/page/ulan/500031885,34728329,http://viaf.org/viaf/34728329,nr91029254,http://id.loc.gov/authorities/names/nr91029254,https://en.wikipedia.org/wiki/Benvenuto_di_Giovanni,954,,,,,,,,
NAM0116,"Berckheyde, Gerrit Adriaensz, 1638-1698","Berckheyde, Gerrit Adriaensz",Berckheyde,Gerrit Adriaensz,Gerrit Adriaensz Berckheyde,1638-1698,1638,1698,Artist,,,,,,Dutch,Dutch,500021923,http://vocab.getty.edu/page/ulan/500021923,2742667,http://viaf.org/viaf/2742667,n92076254,http://id.loc.gov/authorities/names/n92076254,https://en.wikipedia.org/wiki/Gerrit_Berckheyde,20722,,,,,,,,
NAM0118,"Bergognone, Ambrogio, c. 1460-1523","Bergognone, Ambrogio",Bergognone,Ambrogio,Ambrogio Bergognone,c. 1460-1523,1455,1523,Artist,,,,,,Lombard,Italian,500032198,http://vocab.getty.edu/page/ulan/500032198,61396215,http://viaf.org/viaf/61396215,nr91000443,http://id.loc.gov/authorities/names/nr91000443,https://en.wikipedia.org/wiki/Ambrogio_Bergognone,985,,,,,,,,
NAM0119,"Bernardi, Giovanni, 1494-1553","Bernardi, Giovanni",Bernardi,Giovanni,Giovanni Bernardi,1494-1553,1494,1553,Artist,,,,,,Bolognese,Italian,500054850,http://vocab.getty.edu/page/ulan/500054850,32797151,http://viaf.org/viaf/32797151,n91045563,http://id.loc.gov/authorities/names/n91045563,https://en.wikipedia.org/wiki/Giovanni_Bernardi,2024,,,,,,,,
NAM0120,"Bernat, Martín, c. 1440-1497","Bernat, Martín",Bernat,Martín,Martín Bernat,c. 1440-1497,1435,1503,Artist,,,,,,Spanish,Spanish,500023515,http://vocab.getty.edu/page/ulan/500023515,306384994,http://viaf.org/viaf/306384994,nb2014004654,http://id.loc.gov/authorities/names/nb2014004654,https://en.wikipedia.org/wiki/Mart%C3%ADn_Bernat,,,,,,,,,
NAM0121,"Bernini, Gian Lorenzo, 1598-1680","Bernini, Gian Lorenzo",Bernini,Gian Lorenzo,Gian Lorenzo Bernini,1598-1680,1598,1680,Artist,,,,,,Roman,Italian,500032022,http://vocab.getty.edu/page/ulan/500032022,73850000,http://viaf.org/viaf/73850000,n79127068,http://id.loc.gov/authorities/names/n79127068,https://en.wikipedia.org/wiki/Gian_Lorenzo_Bernini,2025,,,,,76,,,
NAM0123,"Berruguete, Pedro, died c. 1504","Berruguete, Pedro",Berruguete,Pedro,Pedro Berruguete,died c. 1504,1425,1504,Artist,,,,,,Castilian,Italian,500016880,http://vocab.getty.edu/page/ulan/500016880,88684697,http://viaf.org/viaf/88684697,n86008505,http://id.loc.gov/authorities/names/n86008505,https://en.wikipedia.org/wiki/Pedro_Berruguete,14489,,,,,,,,
NAM0124,"Bertoldo di Giovanni, c. 1430/1440-1491",Bertoldo di Giovanni,Bertoldo di Giovanni,,Bertoldo di Giovanni,c. 1430/1440-1491,1425,1491,Artist,,,,,,Florentine,Italian,500030097,http://vocab.getty.edu/page/ulan/500030097,15571672 ,http://viaf.org/viaf/15571672 ,n88128535,http://id.loc.gov/authorities/names/n88128535,https://en.wikipedia.org/wiki/Bertoldo_di_Giovanni,2027,,,,,,,,
NAM0126,"Beyeren, Abraham Hendricksz van, 1620/1621-1690","Beyeren, Abraham Hendricksz van ",Beyeren,Abraham Hendricksz van,Abraham Hendricksz van Beyeren,1620/1621-1690,1620,1690,Artist,,,,,,Dutch,Dutch,500029249,http://vocab.getty.edu/page/ulan/500029249,24459171,http://viaf.org/viaf/24459171,nr91043036,http://id.loc.gov/authorities/names/nr91043036,https://en.wikipedia.org/wiki/Abraham_van_Beijeren,36916,,,,,,,,
NAM0127,"Biagio d'Antonio, c. 1446-1516",Biagio d'Antonio,Biagio d'Antonio,,Biagio d'Antonio,c. 1446-1516,1440,1516,Artist,,,,,,Florentine,Italian,500030102,http://vocab.getty.edu/page/ulan/500030102,15641155,http://viaf.org/viaf/15641155,nr00006912,http://id.loc.gov/authorities/names/nr00006912,https://en.wikipedia.org/wiki/Biagio_d%27Antonio,963,,,,,,,,
NAM0128,"Bicci di Lorenzo, 1373-1452",Bicci di Lorenzo,Bicci di Lorenzo,,Bicci di Lorenzo,1373-1452,1373,1452,Artist,,,,,,Florentine,Italian,500002727,http://vocab.getty.edu/page/ulan/500002727,30416523,http://viaf.org/viaf/30416523,nr91029157,http://id.loc.gov/authorities/names/nr91029157,https://en.wikipedia.org/wiki/Bicci_di_Lorenzo,27579,,,,,2705;3467,,,
NAM0129,"Bicci, Lorenzo di, 1350-1427","Bicci, Lorenzo di ",Bicci,Lorenzo di,Lorenzo di Bicci,1350-1427,1350,1427,Artist,,,,,,Italian,Italian,500013711,http://vocab.getty.edu/page/ulan/500013711,30416523,http://viaf.org/viaf/30416523,nr91029157,http://id.loc.gov/authorities/names/nr91029157,https://en.wikipedia.org/wiki/Lorenzo_di_Bicci,35865,,,,,,,,
NAM0130,"Burroughs, Alan, 1897-1965","Burroughs, Alan",Burroughs, Alan,,1897-1965,1897,1965,Other,,,,,,,,,,31541389,http://viaf.org/viaf/31541389,no00050689,http://id.loc.gov/authorities/names/no00050689,,,,,,,,,,
NAM0132,"Birmingham Museum of Art, Birmingham, Alabama",Birmingham Museum of Art,Birmingham Museum of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"Birmingham, Alabama",Alabama,http://www.artsbma.org,,,,,124064715,http://viaf.org/viaf/124064715,n79145297,http://id.loc.gov/authorities/names/n79145297,https://en.wikipedia.org/wiki/Birmingham_Museum_of_Art,9658,,,,,,,,
NAM0133,"Birmingham Public Library, Birmingham, Alabama",Birmingham Public Library,Birmingham Public Library,,,,,,Institution,Kress Gift Location,Former Owner,"Birmingham, Alabama",Alabama,,,,,,,,,,https://en.wikipedia.org/wiki/Birmingham_Public_Library,,,,,,,,,
NAM0134,"Bloc, Conrad, c. 1545-died after 1602","Bloc, Conrad",Bloc,Conrad,Conrad Bloc,c. 1545-died after 1602,1540,1605,Artist,,,,,,Netherlandish,Netherlandish,,,304576595,http://viaf.org/viaf/304576595,,,,2028,,,,,,,,
NAM0135,"Bloch, Vitale",,"Bloch, Vitale",,,,,,Seller,,,"Paris, France",France,,,,,,43250690,http://viaf.org/viaf/43250690,n84189547,http://id.loc.gov/authorities/names/n84189547,,22490,,,ACQ217,,,,,
NAM0136,Blumka Gallery,,Blumka Gallery,,,,,,Seller,,,"New York, New York",New York,,,,,,150557355,http://viaf.org/viaf/150557355,"nr2001008609
","http://id.loc.gov/authorities/names/nr2001008609
",,21209,,,ACQ218,,,,,
NAM0137,"Boccaccino, Boccaccio, before 1466-1525","Boccaccino, Boccaccio",Boccaccino,Boccaccio,Boccaccio Boccaccino,before 1466-1525,1460,1525,Artist,,,,,,Italian,Italian,500012359,http://vocab.getty.edu/page/ulan/500012359,57416692,http://viaf.org/viaf/57416692,nr91030163,http://id.loc.gov/authorities/names/nr91030163,https://en.wikipedia.org/wiki/Boccaccio_Boccaccino,35712,,,,,2732;2851,,,
NAM0138,"Boccati, Giovanni, active c. 1463-1480","Boccati, Giovanni",Boccati,Giovanni,Giovanni Boccati,active c. 1463-1480,1400,1499,Artist,,,,,,Umbrian,Italian,500009256,http://vocab.getty.edu/page/ulan/500009256,917148269799005000000,http://viaf.org/viaf/9.17148269799005E+20,nr92038771,http://id.loc.gov/authorities/names/nr92038771,https://en.wikipedia.org/wiki/Giovanni_Boccati,12929,,,,,3554,,,
NAM0140,"Boel, Pieter, 1622-1674","Boel, Pieter",Boel,Pieter,Pieter Boel,1622-1674,1622,1674,Artist,,,,,,Flemish,Flemish,500013896,http://vocab.getty.edu/page/ulan/500013896,64189766,http://viaf.org/viaf/64189766,no2001090106,http://id.loc.gov/authorities/names/no2001090106,https://en.wikipedia.org/wiki/Pieter_Boel,3557,alt name is Peeter,,,,,,,
NAM0141,"Bogdanovich, Borislav",,"Bogdanovich, Borislav",,,,,,Seller,,,"New York, New York",New York,,,,,,76906679,http://viaf.org/viaf/76906679,no2008120958,http://id.loc.gov/authorities/names/no2008120958,,,,,ACQ219,,,,,
NAM0142,"Böhler, Julius",,"Böhler, Julius",,,,,,Seller,,,"Munich, Germany",Germany,,,,,,131748592,http://viaf.org/viaf/131748592,n88114111,http://id.loc.gov/authorities/names/n88114111,,8492,,,ACQ326,,,,,
NAM0143,"Boldù, Giovanni, active c. 1454-before 1477","Boldù, Giovanni",Boldù,Giovanni,Giovanni Boldù,active c. 1454-before 1477,1400,1477,Artist,,,,,,Venetian,Italian,500002178,http://vocab.getty.edu/page/ulan/500002178,95693828,http://viaf.org/viaf/95693828,,,,2031,,,,,,,,
NAM0144,Bolognese 15th Century,Bolognese 15th Century,Bolognese 15th Century,,Bolognese 15th Century,,1400,1499,Artist,,,,,,Italian,Italian,,,,,,,,8303,,,,,,,,
NAM0145,Bolognese 16th Century,Bolognese 16th Century,Bolognese 16th Century,,Bolognese 16th Century,,1500,1599,Artist,,,,,,Italian,Italian,,,,,,,,8322,,,,,,,,
NAM0146,"Bolsterer, Hans, died 1573","Bolsterer, Hans",Bolsterer,Hans,Hans Bolsterer,died 1573,1500,1573,Artist,,,,,,German,German,500072132,http://vocab.getty.edu/page/ulan/500072132,102603446,http://viaf.org/viaf/102603446,,,,2033,,,,,,,,
NAM0147,"Boltraffio, Giovanni Antonio, 1467-1516","Boltraffio, Giovanni Antonio",Boltraffio,Giovanni Antonio,Giovanni Antonio Boltraffio,1467-1516,1460,1516,Artist,,,,,,Milanese,Italian,500115585,http://vocab.getty.edu/page/ulan/500115585,96538930 ,http://viaf.org/viaf/96538930 ,nr91030166,http://id.loc.gov/authorities/names/nr91030166,https://en.wikipedia.org/wiki/Giovanni_Antonio_Boltraffio,976,,,,,,,,
NAM0149,"Bonavia, Carlo, active 1755-1788","Bonavia, Carlo",Bonavia,Carlo,Carlo Bonavia,active 1755-1788,1700,1788,Artist,,,,,,Italian,Italian,500013598,http://vocab.getty.edu/page/ulan/500013598,95764101 ,http://viaf.org/viaf/95764101 ,,,https://en.wikipedia.org/wiki/Carlo_Bonavia,37353,,,,,,,,
